Dataset Mode,Feature,Value,Count,Percent
secondary_screen_ic50,moa,exportin antagonist,1833,0.5152002338497516
secondary_screen_ic50,moa,sodium channel blocker,1805,0.5073302902884896
secondary_screen_ic50,moa,HMGCR inhibitor,1705,0.47922334899826863
secondary_screen_ic50,moa,DNA alkylating agent,1658,0.4660130865918647
secondary_screen_ic50,moa,other antibiotic,1614,0.4536460324241675
secondary_screen_ic50,moa,membrane integrity inhibitor,1607,0.451678546533852
secondary_screen_ic50,moa,IKK inhibitor,1542,0.4334090346952083
secondary_screen_ic50,moa,thymidylate synthase inhibitor,1529,0.4297551323274796
secondary_screen_ic50,moa,bromodomain inhibitor,1525,0.42863085467587075
secondary_screen_ic50,moa,CC chemokine receptor antagonist,1519,0.4269444381984575
secondary_screen_ic50,moa,antiprotozoal agent,1505,0.42300946641782655
secondary_screen_ic50,moa,ATR kinase inhibitor,1497,0.4207609111146089
secondary_screen_ic50,moa,src inhibitor,1494,0.41991770287590224
secondary_screen_ic50,moa,bacterial DNA gyrase inhibitor,1479,0.41570166168236905
secondary_screen_ic50,moa,opioid receptor antagonist,1475,0.4145773840307602
secondary_screen_ic50,moa,DNA methyltransferase inhibitor,1464,0.4114856204888359
secondary_screen_ic50,moa,acetylcholine receptor agonist,1446,0.4064263710565961
secondary_screen_ic50,moa,calcium channel blocker,1445,0.4061453016436939
secondary_screen_ic50,moa,dopamine receptor antagonist,1431,0.402210329863063
secondary_screen_ic50,moa,RNA polymerase inhibitor,1429,0.40164819103725863
secondary_screen_ic50,moa,benzodiazepine receptor agonist,1428,0.4013671216243564
secondary_screen_ic50,moa,bacterial 50S ribosomal subunit inhibitor,1424,0.40024284397274756
secondary_screen_ic50,moa,phosphodiesterase inhibitor,1407,0.39546466395340996
secondary_screen_ic50,moa,MDM inhibitor,1367,0.3842218874373215
secondary_screen_ic50,moa,STAT inhibitor,1358,0.3816922627212016
secondary_screen_ic50,moa,p38 MAPK inhibitor,1356,0.3811301238953972
secondary_screen_ic50,moa,caspase activator,1329,0.3735412497470375
secondary_screen_ic50,moa,"EGFR inhibitor, VEGFR inhibitor",1321,0.37129269444381985
secondary_screen_ic50,moa,DNA synthesis inhibitor,1316,0.3698873473793088
secondary_screen_ic50,moa,retinoid receptor agonist,1255,0.35274211319227394
secondary_screen_ic50,moa,dihydrofolate reductase inhibitor,1197,0.33644008724394575
secondary_screen_ic50,moa,kinesin-like spindle protein inhibitor,1193,0.3353158095923369
secondary_screen_ic50,moa,acetylcholine receptor antagonist,1165,0.327445866031075
secondary_screen_ic50,moa,farnesyltransferase inhibitor,1157,0.32519731072785735
secondary_screen_ic50,moa,"nuclear factor erythroid derived, like (NRF2) activator",1155,0.32463517190205293
secondary_screen_ic50,moa,focal adhesion kinase inhibitor,1148,0.32266768601173745
secondary_screen_ic50,moa,tyrosine kinase inhibitor,1145,0.32182447777303086
secondary_screen_ic50,moa,glutamate receptor antagonist,1145,0.32182447777303086
secondary_screen_ic50,moa,PKC inhibitor,1115,0.31339239538596453
secondary_screen_ic50,moa,XIAP inhibitor,1115,0.31339239538596453
secondary_screen_ic50,moa,rho associated kinase inhibitor,1114,0.3131113259730623
secondary_screen_ic50,moa,DNA polymerase inhibitor,1083,0.3043981741730938
secondary_screen_ic50,moa,potassium channel blocker,1073,0.30158748004407165
secondary_screen_ic50,moa,TGF beta receptor inhibitor,1073,0.30158748004407165
secondary_screen_ic50,moa,metalloproteinase inhibitor,1053,0.29596609178602745
secondary_screen_ic50,moa,bacterial permeability inducer,1039,0.29203112000539655
secondary_screen_ic50,moa,vitamin D receptor agonist,1014,0.2850043846828412
secondary_screen_ic50,moa,adenosine receptor antagonist,1008,0.28331796820542804
secondary_screen_ic50,moa,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",989,0.277977649360286
secondary_screen_ic50,moa,IGF-1 inhibitor,988,0.2776965799473838
secondary_screen_ic50,moa,PDGFR tyrosine kinase receptor inhibitor,937,0.26336203988937107
secondary_screen_ic50,moa,matrix metalloprotease inhibitor,925,0.2599892069345445
secondary_screen_ic50,moa,microtubule stabilizing agent,925,0.2599892069345445
secondary_screen_ic50,moa,JNK inhibitor,898,0.25240033278618484
secondary_screen_ic50,moa,Bcr-Abl kinase inhibitor,898,0.25240033278618484
secondary_screen_ic50,moa,chelating agent,897,0.25211926337328266
secondary_screen_ic50,moa,"microtubule inhibitor, tubulin polymerization inhibitor",896,0.25183819396038043
secondary_screen_ic50,moa,hypoxia inducible factor inhibitor,896,0.25183819396038043
secondary_screen_ic50,moa,"NFkB pathway inhibitor, proteasome inhibitor",888,0.24958963865716277
secondary_screen_ic50,moa,cardiac glycoside,888,0.24958963865716277
secondary_screen_ic50,moa,histone lysine demethylase inhibitor,881,0.2476221527668473
secondary_screen_ic50,moa,Bruton's tyrosine kinase (BTK) inhibitor,877,0.24649787511523846
secondary_screen_ic50,moa,"FLT3 inhibitor, JAK inhibitor",877,0.24649787511523846
secondary_screen_ic50,moa,ubiquitin specific protease inhibitor,875,0.24593573628943405
secondary_screen_ic50,moa,dihydroorotate dehydrogenase inhibitor,873,0.2453735974636296
secondary_screen_ic50,moa,apoptosis stimulant,866,0.24340611157331413
secondary_screen_ic50,moa,HCV inhibitor,862,0.2422818339217053
secondary_screen_ic50,moa,CDC inhibitor,858,0.2411575562700965
secondary_screen_ic50,moa,"dopamine receptor antagonist, serotonin receptor antagonist",847,0.23806579272817213
secondary_screen_ic50,moa,peptidase inhibitor,819,0.23019584916691027
secondary_screen_ic50,moa,nitric oxide synthase inhibitor,816,0.22935264092820365
secondary_screen_ic50,moa,"microtubule stabilizing agent, tubulin polymerization inhibitor",813,0.228509432689497
secondary_screen_ic50,moa,"RNA synthesis inhibitor, topoisomerase inhibitor",805,0.2262608773862793
secondary_screen_ic50,moa,opioid receptor agonist,804,0.2259798079733771
secondary_screen_ic50,moa,ubiquitin C-terminal hydrolase inhibitor,800,0.22485553032176825
secondary_screen_ic50,moa,niacinamide phosphoribosyltransferase inhibitor,798,0.22429339149596383
secondary_screen_ic50,moa,DNA intercalating agent,796,0.22373125267015942
secondary_screen_ic50,moa,inosine monophosphate dehydrogenase inhibitor,794,0.223169113844355
secondary_screen_ic50,moa,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",791,0.22232590560564836
secondary_screen_ic50,moa,purine antagonist,780,0.21923414206372407
secondary_screen_ic50,moa,cytochrome P450 inhibitor,778,0.21867200323791963
secondary_screen_ic50,moa,Pim kinase inhibitor,778,0.21867200323791963
secondary_screen_ic50,moa,progestogen hormone,774,0.2175477255863108
secondary_screen_ic50,moa,"CDK inhibitor, growth factor receptor inhibitor",763,0.2144559620443865
secondary_screen_ic50,moa,mineralocorticoid receptor antagonist,763,0.2144559620443865
secondary_screen_ic50,moa,HSP antagonist,738,0.20742922672183123
secondary_screen_ic50,moa,oxidative stress inducer,736,0.2068670878960268
secondary_screen_ic50,moa,"DNA alkylating agent, DNA synthesis inhibitor",736,0.2068670878960268
secondary_screen_ic50,moa,potassium channel activator,731,0.20546174083151575
secondary_screen_ic50,moa,pyruvate dehydrogenase kinase inhibitor,724,0.2034942549412003
secondary_screen_ic50,moa,WEE1 kinase inhibitor,714,0.2006835608121782
secondary_screen_ic50,moa,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor",712,0.20012142198637378
secondary_screen_ic50,moa,"KIT inhibitor, VEGFR inhibitor",702,0.19731072785735165
secondary_screen_ic50,moa,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist",701,0.19702965844444945
secondary_screen_ic50,moa,"JAK inhibitor, STAT inhibitor",695,0.1953432419670362
secondary_screen_ic50,moa,progesterone receptor agonist,691,0.19421896431542734
secondary_screen_ic50,moa,T-type calcium channel blocker,681,0.19140827018640524
secondary_screen_ic50,moa,acetylcholinesterase inhibitor,677,0.1902839925347964
secondary_screen_ic50,moa,GABA benzodiazepine site receptor agonist,670,0.18831650664448094
secondary_screen_ic50,moa,MET inhibitor,668,0.1877543678186765
secondary_screen_ic50,moa,sterol demethylase inhibitor,661,0.18578688192836104
secondary_screen_ic50,moa,glutamate receptor positive allosteric modulator,652,0.18325725721224112
secondary_screen_ic50,moa,"FGFR inhibitor, VEGFR inhibitor",635,0.17847907719290354
secondary_screen_ic50,moa,cholinergic receptor antagonist,629,0.1767926607154903
secondary_screen_ic50,moa,kinesin inhibitor,628,0.1765115913025881
secondary_screen_ic50,moa,carbonic anhydrase inhibitor,621,0.1745441054122726
secondary_screen_ic50,moa,TRPV antagonist,619,0.1739819665864682
secondary_screen_ic50,moa,tyrosine phosphatase inhibitor,617,0.17341982776066378
secondary_screen_ic50,moa,FLT3 inhibitor,611,0.1717334112832505
secondary_screen_ic50,moa,prostanoid receptor antagonist,607,0.17060913363164165
secondary_screen_ic50,moa,estrogen receptor agonist,605,0.17004699480583724
secondary_screen_ic50,moa,"tubulin polymerization inhibitor, VE-cadherin antagonist",585,0.16442560654779304
secondary_screen_ic50,moa,cannabinoid receptor antagonist,578,0.16245812065747756
secondary_screen_ic50,moa,"cell cycle inhibitor, PLK inhibitor",577,0.16217705124457535
secondary_screen_ic50,moa,acetylcholine receptor allosteric modulator,562,0.1579610100510422
secondary_screen_ic50,moa,endothelin receptor antagonist,554,0.15571245474782452
secondary_screen_ic50,moa,P glycoprotein inhibitor,552,0.1551503159220201
secondary_screen_ic50,moa,"cyclooxygenase inhibitor, prostanoid receptor antagonist",549,0.15430710768331346
secondary_screen_ic50,moa,nedd activating enzyme inhibitor,548,0.15402603827041125
secondary_screen_ic50,moa,vasopressin receptor antagonist,547,0.15374496885750905
secondary_screen_ic50,moa,serotonin receptor agonist,545,0.15318283003170463
secondary_screen_ic50,moa,glutamate receptor modulator,541,0.1520585523800958
secondary_screen_ic50,moa,androgen receptor modulator,538,0.15121534414138915
secondary_screen_ic50,moa,telomerase inhibitor,528,0.14840465001236705
secondary_screen_ic50,moa,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor",522,0.14671823353495378
secondary_screen_ic50,moa,"dehydrogenase inhibitor, inositol monophosphatase inhibitor",498,0.13997256762530075
secondary_screen_ic50,moa,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor",491,0.13800508173498527
secondary_screen_ic50,moa,steroid,489,0.13744294290918085
secondary_screen_ic50,moa,calcium channel activator,484,0.1360375958446698
secondary_screen_ic50,moa,GABA receptor antagonist,481,0.13519438760596317
secondary_screen_ic50,moa,maternal embryonic leucine zipper kinase inhibitor,476,0.13378904054145213
secondary_screen_ic50,moa,"CDK inhibitor, FLT3 inhibitor, JAK inhibitor",471,0.13238369347694107
secondary_screen_ic50,moa,survivin inhibitor,470,0.13210262406403886
secondary_screen_ic50,moa,"PI3K inhibitor, mTOR inhibitor",469,0.13182155465113665
secondary_screen_ic50,moa,deubiquitinase inhibitor,468,0.13154048523823444
secondary_screen_ic50,moa,bone morphogenic protein inhibitor,468,0.13154048523823444
secondary_screen_ic50,moa,"mediator release inhibitor, SYK inhibitor",467,0.1312594158253322
secondary_screen_ic50,moa,"DNA protein kinase inhibitor, PI3K inhibitor",465,0.1306972769995278
secondary_screen_ic50,moa,ATP synthase inhibitor,465,0.1306972769995278
secondary_screen_ic50,moa,MAP kinase phosphatase inhibitor,464,0.1304162075866256
secondary_screen_ic50,moa,ubiquitin-conjugating enzyme inhibitor,462,0.12985406876082117
secondary_screen_ic50,moa,"CDK inhibitor, cell cycle inhibitor, MCL1 inhibitor",461,0.12957299934791897
secondary_screen_ic50,moa,"DNA inhibitor, topoisomerase inhibitor",460,0.12929192993501676
secondary_screen_ic50,moa,"Aurora kinase inhibitor, growth factor receptor inhibitor",460,0.12929192993501676
secondary_screen_ic50,moa,"BCL inhibitor, MCL1 inhibitor",460,0.12929192993501676
secondary_screen_ic50,moa,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",459,0.12901086052211455
secondary_screen_ic50,moa,other antifungal,457,0.12844872169631014
secondary_screen_ic50,moa,"ALK tyrosine kinase receptor inhibitor, insulin growth factor receptor inhibitor",457,0.12844872169631014
secondary_screen_ic50,moa,dopamine uptake inhibitor,457,0.12844872169631014
secondary_screen_ic50,moa,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor",456,0.1281676522834079
secondary_screen_ic50,moa,psychoactive drug,456,0.1281676522834079
secondary_screen_ic50,moa,eukaryotic translation elongation factor 2 inhibitor,456,0.1281676522834079
secondary_screen_ic50,moa,hedgehog pathway inhibitor,455,0.1278865828705057
secondary_screen_ic50,moa,NAMPT inhibitor,453,0.12732444404470128
secondary_screen_ic50,moa,"EGFR inhibitor, protein tyrosine kinase inhibitor",453,0.12732444404470128
secondary_screen_ic50,moa,"kinesin inhibitor, kinesin-like spindle protein inhibitor",453,0.12732444404470128
secondary_screen_ic50,moa,phosphatidylglycerophosphatase inhibitor,453,0.12732444404470128
secondary_screen_ic50,moa,c-Met inhibitor,452,0.12704337463179907
secondary_screen_ic50,moa,"src inhibitor, VEGFR inhibitor",451,0.12676230521889684
secondary_screen_ic50,moa,syk inhibitor,449,0.12620016639309242
secondary_screen_ic50,moa,collagenase inhibitor,447,0.12563802756728804
secondary_screen_ic50,moa,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor",447,0.12563802756728804
secondary_screen_ic50,moa,angiotensin converting enzyme inhibitor,447,0.12563802756728804
secondary_screen_ic50,moa,P selectin inhibitor,446,0.12535695815438583
secondary_screen_ic50,moa,sodium channel activator,445,0.1250758887414836
secondary_screen_ic50,moa,breast cancer resistance protein inhibitor,445,0.1250758887414836
secondary_screen_ic50,moa,"antitumor agent, ribonucleotide reductase inhibitor",443,0.12451374991567918
secondary_screen_ic50,moa,FGFR antagonist,442,0.12423268050277697
secondary_screen_ic50,moa,p53 activator,442,0.12423268050277697
secondary_screen_ic50,moa,G protein signaling inhibitor,441,0.12395161108987476
secondary_screen_ic50,moa,thymidine phosphorylase inhibitor,441,0.12395161108987476
secondary_screen_ic50,moa,dopamine receptor ligand,438,0.12310840285116811
secondary_screen_ic50,moa,MTH1 inhibitor,434,0.12198412519955927
secondary_screen_ic50,moa,"DNA alkylating agent, DNA inhibitor",433,0.12170305578665706
secondary_screen_ic50,moa,phospholipase inhibitor,431,0.12114091696085265
secondary_screen_ic50,moa,phosphoinositide dependent kinase inhibitor,431,0.12114091696085265
secondary_screen_ic50,moa,DUB inhibitor,430,0.12085984754795044
secondary_screen_ic50,moa,"AKT inhibitor, MAP kinase inhibitor",423,0.11889236165763496
secondary_screen_ic50,moa,"DNA directed DNA polymerase inhibitor, thymidylate synthase inhibitor",421,0.11833022283183055
secondary_screen_ic50,moa,bacterial cell wall synthesis inhibitor,419,0.11776808400602613
secondary_screen_ic50,moa,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor",417,0.1172059451802217
secondary_screen_ic50,moa,immunosuppressant,416,0.1169248757673195
secondary_screen_ic50,moa,glucokinase activator,416,0.1169248757673195
secondary_screen_ic50,moa,"ATPase inhibitor, TRPV agonist",415,0.11664380635441729
secondary_screen_ic50,moa,SIRT inhibitor,413,0.11608166752861288
secondary_screen_ic50,moa,"DNA synthesis inhibitor, RNA synthesis inhibitor",412,0.11580059811571067
secondary_screen_ic50,moa,"src inhibitor, syk inhibitor",411,0.11551952870280843
secondary_screen_ic50,moa,HIV integrase inhibitor,411,0.11551952870280843
secondary_screen_ic50,moa,"src inhibitor, tubulin polymerization inhibitor",407,0.11439525105119962
secondary_screen_ic50,moa,antitumor agent,406,0.11411418163829738
secondary_screen_ic50,moa,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor",404,0.11355204281249297
secondary_screen_ic50,moa,"IKK inhibitor, NFkB pathway inhibitor",403,0.11327097339959076
secondary_screen_ic50,moa,antioxidant,402,0.11298990398668855
secondary_screen_ic50,moa,"CDK inhibitor, CHK inhibitor, PKC inhibitor",402,0.11298990398668855
secondary_screen_ic50,moa,ICAM1 expression inhibitor,400,0.11242776516088412
secondary_screen_ic50,moa,SIRT activator,398,0.11186562633507971
secondary_screen_ic50,moa,mitotic kinase inhibitor,398,0.11186562633507971
secondary_screen_ic50,moa,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor",397,0.1115845569221775
secondary_screen_ic50,moa,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",396,0.1113034875092753
secondary_screen_ic50,moa,fungal lanosterol demethylase inhibitor,390,0.10961707103186204
secondary_screen_ic50,moa,"FAAH inhibitor, FAAH reuptake inhibitor",386,0.1084927933802532
secondary_screen_ic50,moa,voltage-gated sodium channel blocker,385,0.10821172396735099
secondary_screen_ic50,moa,"chelating agent, topoisomerase inhibitor",385,0.10821172396735099
secondary_screen_ic50,moa,"DNA replication inhibitor, STAT inhibitor",384,0.10793065455444878
secondary_screen_ic50,moa,calcineurin inhibitor,384,0.10793065455444878
secondary_screen_ic50,moa,anthelmintic agent,382,0.10736851572864434
secondary_screen_ic50,moa,angiogenesis inhibitor,380,0.10680637690283992
secondary_screen_ic50,moa,angiotensin receptor antagonist,380,0.10680637690283992
secondary_screen_ic50,moa,RNA synthesis inhibitor,380,0.10680637690283992
secondary_screen_ic50,moa,membrane permeability inhibitor,379,0.10652530748993773
secondary_screen_ic50,moa,"Aurora kinase inhibitor, JAK inhibitor",377,0.10596316866413329
secondary_screen_ic50,moa,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)",376,0.10568209925123108
secondary_screen_ic50,moa,RSV fusion inhibitor,374,0.10511996042542666
secondary_screen_ic50,moa,neurotrophic agent,374,0.10511996042542666
secondary_screen_ic50,moa,"serotonin receptor agonist, dopamine receptor agonist",368,0.1034335439480134
secondary_screen_ic50,moa,LDL receptor activator,367,0.10315247453511119
secondary_screen_ic50,moa,choleretic agent,363,0.10202819688350236
secondary_screen_ic50,moa,non-nucleoside reverse transcriptase inhibitor,362,0.10174712747060015
secondary_screen_ic50,moa,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor",360,0.10118498864479572
secondary_screen_ic50,moa,"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor",356,0.10006071099318689
secondary_screen_ic50,moa,PPAR receptor agonist,353,0.09921750275448024
secondary_screen_ic50,moa,anticancer agent,350,0.0983742945157736
secondary_screen_ic50,moa,ARF inhibitor,349,0.0980932251028714
secondary_screen_ic50,moa,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",348,0.09781215568996919
secondary_screen_ic50,moa,MAP kinase inhibitor,348,0.09781215568996919
secondary_screen_ic50,moa,toll-like receptor agonist,346,0.09725001686416476
secondary_screen_ic50,moa,stearoyl-CoA desaturase inhibitor,344,0.09668787803836036
secondary_screen_ic50,moa,G protein-coupled receptor agonist,343,0.09640680862545814
secondary_screen_ic50,moa,ACAT inhibitor,341,0.09584466979965373
secondary_screen_ic50,moa,"ATP synthase inhibitor, ATPase inhibitor",340,0.0955636003867515
secondary_screen_ic50,moa,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor",339,0.0952825309738493
secondary_screen_ic50,moa,centromere associated protein inhibitor,338,0.09500146156094709
secondary_screen_ic50,moa,"CDK inhibitor, glycogen synthase kinase inhibitor",337,0.09472039214804488
secondary_screen_ic50,moa,sodium/hydrogen exchanger inhibitor,336,0.09443932273514268
secondary_screen_ic50,moa,SYK inhibitor,336,0.09443932273514268
secondary_screen_ic50,moa,adenosine receptor agonist,335,0.09415825332224047
secondary_screen_ic50,moa,"Bcr-Abl kinase inhibitor, LYN tyrosine kinase inhibitor",333,0.09359611449643604
secondary_screen_ic50,moa,"MAP kinase inhibitor, MEK inhibitor",333,0.09359611449643604
secondary_screen_ic50,moa,p21 activated kinase inhibitor,330,0.09275290625772942
secondary_screen_ic50,moa,androgen receptor antagonist,328,0.09219076743192499
secondary_screen_ic50,moa,cholesteryl ester transfer protein inhibitor,322,0.09050435095451173
secondary_screen_ic50,moa,tachykinin antagonist,320,0.0899422121287073
secondary_screen_ic50,moa,phosphofructokinase inhibitor,320,0.0899422121287073
secondary_screen_ic50,moa,PAR agonist,320,0.0899422121287073
secondary_screen_ic50,moa,ion channel antagonist,318,0.08938007330290289
secondary_screen_ic50,moa,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",317,0.08909900389000067
secondary_screen_ic50,moa,benzodiazepine receptor antagonist,317,0.08909900389000067
secondary_screen_ic50,moa,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor",316,0.08881793447709847
secondary_screen_ic50,moa,"FOXM1 inhibitor, protein synthesis inhibitor",315,0.08853686506419625
secondary_screen_ic50,moa,"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor",315,0.08853686506419625
secondary_screen_ic50,moa,"CDK inhibitor, tyrosine kinase inhibitor",314,0.08825579565129404
secondary_screen_ic50,moa,"RAF inhibitor, VEGFR inhibitor",314,0.08825579565129404
secondary_screen_ic50,moa,notch signaling inhibitor,314,0.08825579565129404
secondary_screen_ic50,moa,gamma glutamyltransferase Inhibitors,312,0.08769365682548962
secondary_screen_ic50,moa,beta glucuronidase inhibitor,311,0.08741258741258741
secondary_screen_ic50,moa,"cyclooxygenase inhibitor, lipoxygenase inhibitor",310,0.0871315179996852
secondary_screen_ic50,moa,aspartic protease inhibitor,309,0.086850448586783
secondary_screen_ic50,moa,prostaglandin inhibitor,308,0.08656937917388079
secondary_screen_ic50,moa,"glycine transporter inhibitor, GlyT-1 inhibitor",307,0.08628830976097858
secondary_screen_ic50,moa,constitutive androstane receptor (CAR) agonist,304,0.08544510152227194
secondary_screen_ic50,moa,caspase inhibitor,304,0.08544510152227194
secondary_screen_ic50,moa,BMI-1 inhibitor,303,0.08516403210936972
secondary_screen_ic50,moa,serum/glucocorticoid regulated kinase inhibitor,301,0.08460189328356531
secondary_screen_ic50,moa,monopolar spindle 1 kinase inhibitor,301,0.08460189328356531
secondary_screen_ic50,moa,"glucocorticoid receptor antagonist, progesterone receptor antagonist",295,0.08291547680615205
secondary_screen_ic50,moa,cannabinoid receptor agonist,292,0.08207226856744541
secondary_screen_ic50,moa,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",286,0.08038585209003216
secondary_screen_ic50,moa,FAAH inhibitor,283,0.07954264385132552
secondary_screen_ic50,moa,estrogen receptor antagonist,282,0.07926157443842331
secondary_screen_ic50,moa,anti-pneumocystis agent,278,0.07813729678681447
secondary_screen_ic50,moa,elastase inhibitor,277,0.07785622737391226
secondary_screen_ic50,moa,beta-catenin inhibitor,276,0.07757515796101006
secondary_screen_ic50,moa,ephrin inhibitor,275,0.07729408854810783
secondary_screen_ic50,moa,cytokine production inhibitor,272,0.07645088030940121
secondary_screen_ic50,moa,topical anesthetic,269,0.07560767207069458
secondary_screen_ic50,moa,GABA receptor modulator,267,0.07504553324489016
secondary_screen_ic50,moa,tumor necrosis factor release inhibitor,266,0.07476446383198795
secondary_screen_ic50,moa,thrombopoietin receptor agonist,265,0.07448339441908575
secondary_screen_ic50,moa,interleukin synthesis inhibitor,265,0.07448339441908575
secondary_screen_ic50,moa,adenosine kinase inhibitor,262,0.07364018618037911
secondary_screen_ic50,moa,"adrenergic receptor agonist, neurotransmitter",262,0.07364018618037911
secondary_screen_ic50,moa,"antimalarial agent, DNA inhibitor",259,0.07279697794167247
secondary_screen_ic50,moa,insulin growth factor receptor inhibitor,249,0.06998628381265037
secondary_screen_ic50,moa,radiopaque medium,248,0.06970521439974817
secondary_screen_ic50,moa,local anesthetic,247,0.06942414498684595
secondary_screen_ic50,moa,"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist",243,0.06829986733523712
secondary_screen_ic50,moa,"IGF-1 inhibitor, insulin growth factor receptor inhibitor, insulin receptor ligand",242,0.0680187979223349
secondary_screen_ic50,moa,glucose dependent insulinotropic receptor agonist,240,0.06745665909653048
secondary_screen_ic50,moa,FGFR inhibitor,239,0.06717558968362826
secondary_screen_ic50,moa,K-ras inhibitor,239,0.06717558968362826
secondary_screen_ic50,moa,fungal squalene epoxidase inhibitor,234,0.06577024261911722
secondary_screen_ic50,moa,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",234,0.06577024261911722
secondary_screen_ic50,moa,dipeptidyl peptidase inhibitor,233,0.065489173206215
secondary_screen_ic50,moa,oxidosqualene cyclase inhibitor,233,0.065489173206215
secondary_screen_ic50,moa,mucus protecting agent,233,0.065489173206215
secondary_screen_ic50,moa,"JAK inhibitor, syk inhibitor",231,0.06492703438041059
secondary_screen_ic50,moa,"acetylcholinesterase inhibitor, microtubule inhibitor",225,0.06324061790299731
secondary_screen_ic50,moa,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor",225,0.06324061790299731
secondary_screen_ic50,moa,cholesterol inhibitor,225,0.06324061790299731
secondary_screen_ic50,moa,Bcl-XL downregulator,222,0.06239740966429069
secondary_screen_ic50,moa,"glycogen synthase kinase inhibitor, lipoxygenase inhibitor",221,0.062116340251388485
secondary_screen_ic50,moa,PKC activator,220,0.06183527083848628
secondary_screen_ic50,moa,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",218,0.06127313201268186
secondary_screen_ic50,moa,ATP channel blocker,215,0.06042992377397522
secondary_screen_ic50,moa,mannosidase inhibitor,214,0.060148854361073006
secondary_screen_ic50,moa,laxative,214,0.060148854361073006
secondary_screen_ic50,moa,steroidogenic factor antagonist,212,0.05958671553526859
secondary_screen_ic50,moa,mineralocorticoid receptor agonist,211,0.05930564612236638
secondary_screen_ic50,moa,"RET tyrosine kinase inhibitor, VEGFR inhibitor",205,0.05761922964495311
secondary_screen_ic50,moa,HIV protease inhibitor,204,0.05733816023205091
secondary_screen_ic50,moa,sodium/glucose cotransporter inhibitor,202,0.056776021406246484
secondary_screen_ic50,moa,"antioxidant, capillary stabilizing agent, nitric oxide scavenger",202,0.056776021406246484
secondary_screen_ic50,moa,HSP inducer,195,0.05480853551593102
secondary_screen_ic50,moa,"L-type calcium channel blocker, T-type calcium channel blocker",195,0.05480853551593102
secondary_screen_ic50,moa,RET tyrosine kinase inhibitor,194,0.054527466103028804
secondary_screen_ic50,moa,"HCV inhibitor, XIAP inhibitor",193,0.0542463966901266
secondary_screen_ic50,moa,lysophosphatidic acid receptor antagonist,193,0.0542463966901266
secondary_screen_ic50,moa,SHIP2 phosphatase inhibitor,192,0.05396532727722439
secondary_screen_ic50,moa,DNA directed DNA polymerase inhibitor,192,0.05396532727722439
secondary_screen_ic50,moa,bacterial antifolate,192,0.05396532727722439
secondary_screen_ic50,moa,MER tyrosine kinase inhibitor,189,0.05312211903851775
secondary_screen_ic50,moa,urotensin receptor antagonist,187,0.05255998021271333
secondary_screen_ic50,moa,monoamine oxidase inhibitor,184,0.0517167719740067
secondary_screen_ic50,moa,cationic surfactant,173,0.04862500843208238
secondary_screen_ic50,moa,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor",169,0.047500730780473545
secondary_screen_ic50,moa,BAX activator,169,0.047500730780473545
secondary_screen_ic50,moa,mucolytic agent,167,0.04693859195466912
