Value,Count,Percent
galeterone,419,0.11776808400602613
VER-49009,418,0.11748701459312393
thiram,418,0.11748701459312393
PHA-767491,418,0.11748701459312393
vincristine,418,0.11748701459312393
LY456236,417,0.1172059451802217
scriptaid,417,0.1172059451802217
JNJ-7706621,417,0.1172059451802217
tyrphostin-A9,417,0.1172059451802217
3-deazaneplanocin-A,416,0.1169248757673195
LY2608204,416,0.1169248757673195
IKK-16,416,0.1169248757673195
ARRY-334543,416,0.1169248757673195
frentizole,416,0.1169248757673195
floxuridine,415,0.11664380635441729
evodiamine,415,0.11664380635441729
TG-101209,415,0.11664380635441729
BIX-02188,415,0.11664380635441729
barasertib,414,0.11636273694151508
WZ-3146,414,0.11636273694151508
PF-562271,414,0.11636273694151508
AZD8330,413,0.11608166752861288
tenovin-6,413,0.11608166752861288
vinflunine,413,0.11608166752861288
BAY-87-2243,413,0.11608166752861288
cyclocytidine,412,0.11580059811571067
xanomeline,412,0.11580059811571067
TPCA-1,412,0.11580059811571067
"MNS-(3,4-Methylenedioxy-nitrostyrene)",411,0.11551952870280843
amsacrine,410,0.11523845928990623
BI-2536,410,0.11523845928990623
carmofur,410,0.11523845928990623
RN-1734,410,0.11523845928990623
PHA-793887,410,0.11523845928990623
AZD8931,408,0.11467632046410182
KX2-391,407,0.11439525105119962
endo-IWR-1,407,0.11439525105119962
BMS-265246,406,0.11411418163829738
fenbendazole,406,0.11411418163829738
BNC105,406,0.11411418163829738
10-deacetylbaccatin,406,0.11411418163829738
vindesine,405,0.11383311222539517
alisertib,405,0.11383311222539517
menadione,404,0.11355204281249297
