Value,Count,Percent
"Hodgkin's lymphoma, small lymphocytic lymphoma (SLL), breast cancer, neuroblastoma, Burkitt's lymphoma, multiple myeloma, chronic lymphocytic leukemia (CLL), acute myeloid leukemia (AML), acute lymphoblastic leukemia (ALL), chronic myeloid leukemia (CML), true histiocytic lymphoma (THL), retinoblastoma, ovarian cancer",122,0.03429046837406966
"Hodgkin's lymphoma, chronic myeloid leukemia (CML), chronic lymphocytic leukemia (CLL), polycythemia vera, mycosis, bronchogenic carcinoma",118,0.03316619072246082
actinic keratosis (AK),118,0.03316619072246082
"headache, fever, toothache, muscle pain",116,0.0326040518966564
amyotrophic lateral sclerosis (ALS),109,0.03063656600634093
"anxiety, sedative, muscle relaxant",108,0.030355496593438714
"intraocular pressure, glaucoma",108,0.030355496593438714
bovine respiratory disease (BRD),107,0.030074427180536503
leprosy,106,0.029793357767634296
"ocular hypertension, glaucoma",101,0.028388010703123242
"gastroesophageal reflux disease (GERD), duodenal ulcer disease, Zollinger-Ellison syndrome",101,0.028388010703123242
pancreatic cancer,97,0.027263733051514402
Crohn's disease,96,0.026982663638612195
"hypertension, congestive heart failure, diabetic nephropathy, coronary artery disease (CAD)",96,0.026982663638612195
"hypokalemia, hypertension, edema",96,0.026982663638612195
"skin infections, first-aid antiseptic",95,0.02670159422570998
"chronic lymphocytic leukemia (CLL), Hodgkin's lymphoma",93,0.02613945539990556
"rheumatoid arthritis, psoriasis",92,0.02585838598700335
"skin protectant, sunscreen lotion",90,0.02529624716119893
"hypertension, angina pectoris",89,0.025015177748296723
"chronic kidney disease (CKD), hyperparathyroidism",84,0.02360983068378567
"glaucoma, senile dementia",83,0.023328761270883458
"Raynaud's disease, arteriosclerosis, Buerger's disease",79,0.022204483619274618
idiopathic pulmonary fibrosis (IPF),77,0.021642344793470197
"coronary heart disease, myocardial infarction, hypercholesterolemia",76,0.021361275380567986
"nausea, vomiting, nausea, vomiting",72,0.020236997728959143
Raynaud's disease,72,0.020236997728959143
bacterial vaginosis,71,0.019955928316056932
"bronchospasm, bronchitis, emphysema",68,0.019112720077350303
"edema, conjunctivitis, allergic rhinitis, asthma",67,0.018831650664448092
endometriosis,67,0.018831650664448092
"thrombocythemia, myeloproliferative neoplasms",66,0.01855058125154588
"gastrointestinal roundworms, lungworms",64,0.01798844242574146
acne vulgaris (AV),64,0.01798844242574146
nasal congestion,64,0.01798844242574146
"duodenal ulcer disease, peptic ulcer disease (PUD)",63,0.017707373012839252
hypertriglyceridemia,62,0.01742630359993704
"hypertension, angina pectoris, migraine headache",60,0.01686416477413262
