Value,Count,Percent
hydantoin antiepileptic,385,0.05578157961842502
gamma glutamyltransferase Inhibitors,385,0.05578157961842502
contraceptive agent,385,0.05578157961842502
antiinfective drug,382,0.055346917959060674
"cyclooxygenase inhibitor, PPAR receptor agonist",380,0.05505714351948444
beta lactamase inhibitor,378,0.0547673690799082
serotonin receptor partial agonist,376,0.05447759464033197
aryl hydrocarbon receptor antagonist,369,0.05346338410181514
thyroid hormone receptor agonist,368,0.053318496882027035
osmosis stimulant,366,0.0530287224424508
"ATP synthase inhibitor, ATPase inhibitor",365,0.05288383522266268
renin inhibitor,361,0.05230428634351021
GABA uptake inhibitor,357,0.05172473746435774
solute carrier family member inhibitor,350,0.05071052692584093
"NAD precursor, vitamin B",349,0.05056563970605281
nematocide,343,0.04969631638732411
antitussive,338,0.04897188028838353
p21 activated kinase inhibitor,330,0.04781278253007859
melanin inhibitor,329,0.047667895310290476
"ATPase inhibitor, gastrin inhibitor",327,0.04737812087071424
"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist",325,0.047088346431138
"glucocorticoid receptor agonist, immunosuppressant",325,0.047088346431138
dopamine reuptake inhibitor,320,0.04636391033219742
cholinergic receptor agonist,304,0.04404571481558755
muscle relaxant,299,0.04332127871664696
antineoplastic agent,279,0.04042353432088462
tryptophan hydroxylase inhibitor,276,0.03998887266152027
leukotriene synthesis inhibitor,276,0.03998887266152027
"adenosine receptor agonist, cAMP stimulant",250,0.03622180494702923
"cyclooxygenase inhibitor, FAAH inhibitor, TRPV antagonist",250,0.03622180494702923
"serotonin receptor agonist, serotonin receptor antagonist",27,0.003911954934279157
