Value,Count,Percent
sorafenib,869,0.1259069939958736
daunorubicin,868,0.12576210677608549
icotinib,867,0.1256172195562974
pazopanib,866,0.12547233233650926
navitoclax,866,0.12547233233650926
AZ-628,865,0.12532744511672114
thioguanine,861,0.12474789623756867
estramustine,857,0.12416834735841621
talmapimod,855,0.12387857291883998
adapalene,855,0.12387857291883998
dichloroacetate,855,0.12387857291883998
CP-724714,853,0.12358879847926374
temoporfin,853,0.12358879847926374
ibrutinib,853,0.12358879847926374
rigosertib,852,0.12344391125947561
rociletinib,852,0.12344391125947561
aminoglutethimide,851,0.12329902403968751
resiquimod,851,0.12329902403968751
irinotecan,850,0.1231541368198994
AT-7519,850,0.1231541368198994
sunitinib,850,0.1231541368198994
tasisulam,849,0.12300924960011127
cinacalcet,849,0.12300924960011127
palbociclib,847,0.12271947516053505
venetoclax,846,0.12257458794074692
AVN-944,845,0.1224297007209588
imidapril,844,0.12228481350117068
INC-280,844,0.12228481350117068
alvespimycin,844,0.12228481350117068
capecitabine,841,0.12185015184180634
afatinib,840,0.12170526462201821
oltipraz,840,0.12170526462201821
dabrafenib,840,0.12170526462201821
tamibarotene,839,0.12156037740223011
felbamate,839,0.12156037740223011
carmofur,838,0.12141549018244199
vismodegib,837,0.12127060296265386
MK-2206,835,0.12098082852307765
cobimetinib,835,0.12098082852307765
dovitinib,833,0.12069105408350139
MLN0128,833,0.12069105408350139
alectinib,832,0.12054616686371328
tacedinaline,829,0.12011150520434893
obatoclax,827,0.1198217307647727
vandetanib,826,0.11967684354498459
I-BET-762,822,0.11909729466583212
AZD8931,822,0.11909729466583212
everolimus,822,0.11909729466583212
GDC-0980,820,0.11880752022625587
clofoctol,820,0.11880752022625587
imatinib,819,0.11866263300646777
imiquimod,819,0.11866263300646777
pevonedistat,819,0.11866263300646777
motesanib,818,0.11851774578667965
dasatinib,818,0.11851774578667965
anagrelide,817,0.11837285856689153
ruxolitinib,811,0.11750353524816283
linsitinib,811,0.11750353524816283
temsirolimus,810,0.11735864802837472
semaxanib,808,0.11706887358879847
cyt387,797,0.11547511417112918
NVP-BEZ235,797,0.11547511417112918
decitabine,796,0.11533022695134108
resminostat,795,0.11518533973155297
alpelisib,789,0.11431601641282425
gefitinib,787,0.11402624197324802
alvocidib,783,0.11344669309409557
sonidegib,778,0.11272225699515497
3-amino-benzamide,778,0.11272225699515497
vemurafenib,774,0.1121427081160025
idelalisib,746,0.10808586596193523
filanesib,743,0.10765120430257089
dacarbazine,732,0.1060574448849016
odanacatib,708,0.10258015160998679
monensin,708,0.10258015160998679
AVL-292,693,0.10040684331316502
MRS-1220,692,0.10026195609337692
norethindrone,672,0.09736421169761457
golvatinib,665,0.09635000115909775
ixazomib,477,0.06911120383893178
OTS167,476,0.06896631661914365
flubendazole,476,0.06896631661914365
AZD6482,476,0.06896631661914365
SB-2343,476,0.06896631661914365
PF-05212384,476,0.06896631661914365
CR8-(R),475,0.06882142939935554
IKK-2-inhibitor-V,475,0.06882142939935554
KW-2478,475,0.06882142939935554
OSI-027,475,0.06882142939935554
ku-0063794,475,0.06882142939935554
combretastatin-A-4,474,0.06867654217956742
CID-5458317,474,0.06867654217956742
tryptanthrin,474,0.06867654217956742
BX-912,474,0.06867654217956742
digitoxigenin,474,0.06867654217956742
PHA-793887,474,0.06867654217956742
alisertib,474,0.06867654217956742
TAK-901,474,0.06867654217956742
VE-822,473,0.06853165495977931
WAY-600,473,0.06853165495977931
NH125,473,0.06853165495977931
bisindolylmaleimide-ix,473,0.06853165495977931
TG-02,473,0.06853165495977931
rubitecan,473,0.06853165495977931
lappaconite,473,0.06853165495977931
cytochalasin-b,473,0.06853165495977931
cediranib,473,0.06853165495977931
scriptaid,472,0.0683867677399912
LY2183240,472,0.0683867677399912
endo-IWR-1,472,0.0683867677399912
SGI-1027,472,0.0683867677399912
10-deacetylbaccatin,472,0.0683867677399912
PI3K-IN-2,472,0.0683867677399912
raltitrexed,472,0.0683867677399912
PD-198306,471,0.06824188052020308
WYE-354,471,0.06824188052020308
tyrphostin-AG-99,471,0.06824188052020308
tyrphostin-AG-1478,471,0.06824188052020308
KPT-185,471,0.06824188052020308
chloroxine,471,0.06824188052020308
nemorubicin,471,0.06824188052020308
PD-168393,471,0.06824188052020308
delanzomib,470,0.06809699330041495
vinflunine,470,0.06809699330041495
PCI-24781,470,0.06809699330041495
CMPD-1,470,0.06809699330041495
vanoxerine,470,0.06809699330041495
KF-38789,470,0.06809699330041495
BIBR-1532,470,0.06809699330041495
brefeldin-a,470,0.06809699330041495
deforolimus,470,0.06809699330041495
topotecan,470,0.06809699330041495
tranilast,470,0.06809699330041495
CUDC-907,470,0.06809699330041495
YM-155,470,0.06809699330041495
cephalomannine,470,0.06809699330041495
plinabulin,470,0.06809699330041495
fluvastatin,470,0.06809699330041495
pirenperone,470,0.06809699330041495
SU3327,470,0.06809699330041495
3-deazaneplanocin-A,470,0.06809699330041495
SB-939,470,0.06809699330041495
WP1066,470,0.06809699330041495
danusertib,469,0.06795210608062684
LY3023414,469,0.06795210608062684
cetrimonium,469,0.06795210608062684
SNX-2112,469,0.06795210608062684
genz-644282,469,0.06795210608062684
midostaurin,469,0.06795210608062684
bruceantin,469,0.06795210608062684
verubulin,469,0.06795210608062684
TG-101209,469,0.06795210608062684
podophyllotoxin,469,0.06795210608062684
ER-27319,469,0.06795210608062684
VLX600,469,0.06795210608062684
HMN-214,469,0.06795210608062684
AZD7762,469,0.06795210608062684
GW-843682X,469,0.06795210608062684
efonidipine-monoethanolate,469,0.06795210608062684
crenolanib,468,0.06780721886083872
ZK811752,468,0.06780721886083872
BNC105,468,0.06780721886083872
beta-lapachone,468,0.06780721886083872
PP-121,468,0.06780721886083872
CYT-997,468,0.06780721886083872
vindesine,468,0.06780721886083872
vinblastine,468,0.06780721886083872
PLX-4720,468,0.06780721886083872
teroxirone,468,0.06780721886083872
tipiracil,468,0.06780721886083872
GDC-0349,468,0.06780721886083872
xanomeline,468,0.06780721886083872
anisomycin,468,0.06780721886083872
BMS-265246,468,0.06780721886083872
nanchangmycin,468,0.06780721886083872
AZD8330,468,0.06780721886083872
BIX-01294,468,0.06780721886083872
BI-2536,468,0.06780721886083872
oncrasin-1,468,0.06780721886083872
Ro-106-9920,468,0.06780721886083872
LDN-212854,468,0.06780721886083872
WP1130,468,0.06780721886083872
torin-1,468,0.06780721886083872
nocodazole,468,0.06780721886083872
ETP-46464,468,0.06780721886083872
ZM-447439,468,0.06780721886083872
metatinib,468,0.06780721886083872
LB42708,467,0.06766233164105061
triapine,467,0.06766233164105061
CD-437,467,0.06766233164105061
frentizole,467,0.06766233164105061
AR-42,467,0.06766233164105061
GSK461364,467,0.06766233164105061
arctigenin,467,0.06766233164105061
dacinostat,467,0.06766233164105061
echinomycin,467,0.06766233164105061
PKI-179,467,0.06766233164105061
PU-H71,467,0.06766233164105061
triclabendazole,467,0.06766233164105061
pyrithione-zinc,467,0.06766233164105061
MK-5108,467,0.06766233164105061
adaprev,467,0.06766233164105061
evodiamine,467,0.06766233164105061
GW-583340,467,0.06766233164105061
tipifarnib,467,0.06766233164105061
genipin,467,0.06766233164105061
berberine,467,0.06766233164105061
GDC-0941,467,0.06766233164105061
rifampin,467,0.06766233164105061
M-344,467,0.06766233164105061
triciribine,467,0.06766233164105061
LY2606368,467,0.06766233164105061
clofarabine,466,0.06751744442126249
vinorelbine,466,0.06751744442126249
rutin,466,0.06751744442126249
cabazitaxel,466,0.06751744442126249
nonoxynol-9,466,0.06751744442126249
taselisib,466,0.06751744442126249
GSK650394,466,0.06751744442126249
metaraminol,466,0.06751744442126249
etoposide,466,0.06751744442126249
ZK-93423,466,0.06751744442126249
teniposide,466,0.06751744442126249
valnemulin,466,0.06751744442126249
vincristine,466,0.06751744442126249
voxtalisib,466,0.06751744442126249
marimastat,466,0.06751744442126249
