Value,Count,Percent
"DNA inhibitor, topoisomerase inhibitor",460,0.12929192993501676
"Aurora kinase inhibitor, growth factor receptor inhibitor",460,0.12929192993501676
"BCL inhibitor, MCL1 inhibitor",460,0.12929192993501676
"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",459,0.12901086052211455
other antifungal,457,0.12844872169631014
"ALK tyrosine kinase receptor inhibitor, insulin growth factor receptor inhibitor",457,0.12844872169631014
dopamine uptake inhibitor,457,0.12844872169631014
"FLT3 inhibitor, KIT inhibitor, PKC inhibitor",456,0.1281676522834079
psychoactive drug,456,0.1281676522834079
eukaryotic translation elongation factor 2 inhibitor,456,0.1281676522834079
hedgehog pathway inhibitor,455,0.1278865828705057
NAMPT inhibitor,453,0.12732444404470128
"EGFR inhibitor, protein tyrosine kinase inhibitor",453,0.12732444404470128
"kinesin inhibitor, kinesin-like spindle protein inhibitor",453,0.12732444404470128
phosphatidylglycerophosphatase inhibitor,453,0.12732444404470128
c-Met inhibitor,452,0.12704337463179907
"src inhibitor, VEGFR inhibitor",451,0.12676230521889684
syk inhibitor,449,0.12620016639309242
collagenase inhibitor,447,0.12563802756728804
"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor",447,0.12563802756728804
angiotensin converting enzyme inhibitor,447,0.12563802756728804
P selectin inhibitor,446,0.12535695815438583
sodium channel activator,445,0.1250758887414836
breast cancer resistance protein inhibitor,445,0.1250758887414836
"antitumor agent, ribonucleotide reductase inhibitor",443,0.12451374991567918
FGFR antagonist,442,0.12423268050277697
p53 activator,442,0.12423268050277697
G protein signaling inhibitor,441,0.12395161108987476
thymidine phosphorylase inhibitor,441,0.12395161108987476
dopamine receptor ligand,438,0.12310840285116811
MTH1 inhibitor,434,0.12198412519955927
"DNA alkylating agent, DNA inhibitor",433,0.12170305578665706
phospholipase inhibitor,431,0.12114091696085265
phosphoinositide dependent kinase inhibitor,431,0.12114091696085265
DUB inhibitor,430,0.12085984754795044
"AKT inhibitor, MAP kinase inhibitor",423,0.11889236165763496
"DNA directed DNA polymerase inhibitor, thymidylate synthase inhibitor",421,0.11833022283183055
bacterial cell wall synthesis inhibitor,419,0.11776808400602613
"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor",417,0.1172059451802217
immunosuppressant,416,0.1169248757673195
glucokinase activator,416,0.1169248757673195
"ATPase inhibitor, TRPV agonist",415,0.11664380635441729
SIRT inhibitor,413,0.11608166752861288
"DNA synthesis inhibitor, RNA synthesis inhibitor",412,0.11580059811571067
"src inhibitor, syk inhibitor",411,0.11551952870280843
HIV integrase inhibitor,411,0.11551952870280843
"src inhibitor, tubulin polymerization inhibitor",407,0.11439525105119962
antitumor agent,406,0.11411418163829738
"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor",404,0.11355204281249297
"IKK inhibitor, NFkB pathway inhibitor",403,0.11327097339959076
antioxidant,402,0.11298990398668855
"CDK inhibitor, CHK inhibitor, PKC inhibitor",402,0.11298990398668855
ICAM1 expression inhibitor,400,0.11242776516088412
SIRT activator,398,0.11186562633507971
mitotic kinase inhibitor,398,0.11186562633507971
"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor",397,0.1115845569221775
"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",396,0.1113034875092753
fungal lanosterol demethylase inhibitor,390,0.10961707103186204
"FAAH inhibitor, FAAH reuptake inhibitor",386,0.1084927933802532
voltage-gated sodium channel blocker,385,0.10821172396735099
"chelating agent, topoisomerase inhibitor",385,0.10821172396735099
"DNA replication inhibitor, STAT inhibitor",384,0.10793065455444878
calcineurin inhibitor,384,0.10793065455444878
anthelmintic agent,382,0.10736851572864434
angiogenesis inhibitor,380,0.10680637690283992
angiotensin receptor antagonist,380,0.10680637690283992
RNA synthesis inhibitor,380,0.10680637690283992
membrane permeability inhibitor,379,0.10652530748993773
"Aurora kinase inhibitor, JAK inhibitor",377,0.10596316866413329
"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)",376,0.10568209925123108
RSV fusion inhibitor,374,0.10511996042542666
neurotrophic agent,374,0.10511996042542666
"serotonin receptor agonist, dopamine receptor agonist",368,0.1034335439480134
LDL receptor activator,367,0.10315247453511119
choleretic agent,363,0.10202819688350236
non-nucleoside reverse transcriptase inhibitor,362,0.10174712747060015
"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor",360,0.10118498864479572
"Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor",356,0.10006071099318689
PPAR receptor agonist,353,0.09921750275448024
anticancer agent,350,0.0983742945157736
ARF inhibitor,349,0.0980932251028714
"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",348,0.09781215568996919
MAP kinase inhibitor,348,0.09781215568996919
toll-like receptor agonist,346,0.09725001686416476
stearoyl-CoA desaturase inhibitor,344,0.09668787803836036
G protein-coupled receptor agonist,343,0.09640680862545814
ACAT inhibitor,341,0.09584466979965373
"ATP synthase inhibitor, ATPase inhibitor",340,0.0955636003867515
"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor",339,0.0952825309738493
centromere associated protein inhibitor,338,0.09500146156094709
"CDK inhibitor, glycogen synthase kinase inhibitor",337,0.09472039214804488
sodium/hydrogen exchanger inhibitor,336,0.09443932273514268
SYK inhibitor,336,0.09443932273514268
adenosine receptor agonist,335,0.09415825332224047
"Bcr-Abl kinase inhibitor, LYN tyrosine kinase inhibitor",333,0.09359611449643604
"MAP kinase inhibitor, MEK inhibitor",333,0.09359611449643604
p21 activated kinase inhibitor,330,0.09275290625772942
androgen receptor antagonist,328,0.09219076743192499
cholesteryl ester transfer protein inhibitor,322,0.09050435095451173
tachykinin antagonist,320,0.0899422121287073
phosphofructokinase inhibitor,320,0.0899422121287073
PAR agonist,320,0.0899422121287073
ion channel antagonist,318,0.08938007330290289
"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",317,0.08909900389000067
benzodiazepine receptor antagonist,317,0.08909900389000067
"Abl kinase inhibitor, Bcr-Abl kinase inhibitor",316,0.08881793447709847
"FOXM1 inhibitor, protein synthesis inhibitor",315,0.08853686506419625
"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor",315,0.08853686506419625
"CDK inhibitor, tyrosine kinase inhibitor",314,0.08825579565129404
"RAF inhibitor, VEGFR inhibitor",314,0.08825579565129404
notch signaling inhibitor,314,0.08825579565129404
gamma glutamyltransferase Inhibitors,312,0.08769365682548962
beta glucuronidase inhibitor,311,0.08741258741258741
"cyclooxygenase inhibitor, lipoxygenase inhibitor",310,0.0871315179996852
aspartic protease inhibitor,309,0.086850448586783
prostaglandin inhibitor,308,0.08656937917388079
"glycine transporter inhibitor, GlyT-1 inhibitor",307,0.08628830976097858
constitutive androstane receptor (CAR) agonist,304,0.08544510152227194
caspase inhibitor,304,0.08544510152227194
BMI-1 inhibitor,303,0.08516403210936972
serum/glucocorticoid regulated kinase inhibitor,301,0.08460189328356531
monopolar spindle 1 kinase inhibitor,301,0.08460189328356531
"glucocorticoid receptor antagonist, progesterone receptor antagonist",295,0.08291547680615205
cannabinoid receptor agonist,292,0.08207226856744541
"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor",286,0.08038585209003216
FAAH inhibitor,283,0.07954264385132552
estrogen receptor antagonist,282,0.07926157443842331
anti-pneumocystis agent,278,0.07813729678681447
elastase inhibitor,277,0.07785622737391226
beta-catenin inhibitor,276,0.07757515796101006
ephrin inhibitor,275,0.07729408854810783
cytokine production inhibitor,272,0.07645088030940121
